,base_extinct_level,baseline_connectence,baseline_n_plant,baseline_n_pollinators,connectence,degree,total_plants_in_base_extinctions,total_plants_in_base_extinctions_diploid,total_plants_in_base_extinctions_polyploid,total_plants_in_base_extinctions_unknown,total_plants_in_primary_extinctions,total_plants_in_primary_extinctions_diploid,total_plants_in_primary_extinctions_polyploid,total_plants_in_primary_extinctions_unknown,total_plants_prior_extinction,total_plants_prior_extinction_diploid,total_plants_prior_extinction_polyploid,total_plants_prior_extinction_unknown,total_pollinator_in_base_extinctions,total_pollinator_in_primary_extinctions,total_pollinators_prior_extinction
0,Plant,0.07368418550621884,31.0,95.0,0.07368418550621884,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,13.0,8.0,0.0,5.0,95.0
1,Pollinator,0.07368418550621884,31.0,95.0,0.0733333076023482,1.0,0.0,0.0,0.0,0.0,14.0,6.0,6.0,2.0,30.0,9.0,13.0,8.0,5.0,0.0,95.0
2,Plant,0.07368418550621884,31.0,95.0,0.0753086109841107,2.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,27.0,9.0,11.0,7.0,0.0,23.0,90.0
3,Pollinator,0.07368418550621884,31.0,95.0,0.10690780681923781,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,16.0,3.0,7.0,6.0,9.0,0.0,76.0
4,Plant,0.07368418550621884,31.0,95.0,0.11542277072361122,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,7.0,6.0,0.0,1.0,67.0
5,Pollinator,0.07368418550621884,31.0,95.0,0.12337648985228371,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,6.0,0.0,0.0,66.0
